11.8433
12.0172
12.0687
11.6248
11.4261
10.6147
10.8541
10.9695
11.1393
11.5222
11.6532
12.0961
11.6839
11.6896
12.2122
12.0804
11.9127
12.0098
11.3221
11.3044
10.2895
11.1959
11.7806
12.1146
12.9868
12.2009
11.8381
12.353
13.2458
13.1003
14.0131
12.9473
13.303
13.1123
12.8968
13.5503
14.774
14.5572
13.9733
15.1337
16.4389
16.5435
16.1005
15.3016
14.3535
14.6372
15.2539
14.0305
12.6882
11.9325
12.112
11.0085
11.8305
12.1642
12.4803
11.6318
11.8437
11.9016
11.862
12.4049
12.441
11.7524
12.542
12.6525
12.1521
10.8359
10.2273
10.5695
10.7094
11.6727
11.1763
12.0598
11.9163
12.7159
12.8416
13.507
14.4788
15.5397
14.3035
14.0659
14.1334
14.1339
14.1624
14.0991
13.7001
13.1839
13.039
13.5188
13.5543
13.3281
12.9071
13.6368
12.9123
12.8724
13.2025
12.2057
11.9973
12.0031
11.9342
11.925
10.7533
11.0072
13.6748
13.0865
12.992
11.6167
12.1179
14.3779
16.5559
16.7887
17.0525
14.7202
13.0356
12.7182
12.9548
10.0116
8.9428
8.8797
8.5903
8.8587
8.2585
8.1602
8.0978
8.241
8.5106
8.493
8.9308
9.2266
8.9712
9.4118
9.1411
9.0624
9.047
10.4946
10.1613
10.5182
11.2846
11.4969
11.0052
9.6205
9.9386
10.0284
9.8053
10.2109
10.5377
11.1994
11.5291
10.9288
11.5766
11.0225
10.4483
10.8461
11.454
11.2497
12.103
13.3181
13.5892
13.4987
14.333
15.189
15.9737
15.4898
15.3364
15.2435
16.389
15.0599
15.0558
16.3666
14.9913
16.084
17.8493
24.0983
25.6751
25.4012
28.4767
27.6057
26.3773
25.8418
24.4948
31.4735
28.0155
24.323
22.8185
17.7228
14.7005
14.0576
12.9198
13.4779
12.5125
16.2846
17.1919
20.4313
20.2544
25.3834
27.5422
26.8445
35.1726
35.839
43.0654
40.2022
47.6093
45.468
42.3357
41.821
36.0514
37.9567
34.1498
36.6358
35.6527
35.0944
31.5976
24.058
19.2621
20.7741
19.939
20.4868
20.2253
20.0768
17.5735
15.6409
15.7613
15.1337
14.2239
13.4036
13.3399
13.8896
14.3265
13.7364
13.6971
13.528
14.9876
